מזהה,שם המוצר / שובר,ספק / מותג,קטגוריה,מחיר בהצדעה ₪,מחיר מקורי ₪,אחוז חיסכון %,תגיות מבצע,מיקום / משלוח,תוקף המבצע,הגבלת רכישה,רשת מקושרת,קישור למוצר
182596,פנטזי אילת- רכבת המערב הפרוע,פנטזי אילת,אטרקציות,17.0,30.0,43%,אטרקציות,"קאמפן  8, אילת",,,ללא,https://www.behatsdaa.org.il/category/productPage/182596
182604,פנטזי אילת- משחקי יריד- חישוק הזהב וסל המזל,פנטזי אילת,אטרקציות,23.0,34.0,32%,אטרקציות,"קאמפן  8, אילת",,,ללא,https://www.behatsdaa.org.il/category/productPage/182604
182606,פנטזי אילת- רובה צלפים,פנטזי אילת,אטרקציות,21.0,21.0,0%,אטרקציות,"קאמפן  8, אילת",,,ללא,https://www.behatsdaa.org.il/category/productPage/182606
182610,פטנזי אילת- משחקי VR,פנטזי אילת,אטרקציות,21.0,21.0,0%,אטרקציות,"קאמפן  8, אילת",,,ללא,https://www.behatsdaa.org.il/category/productPage/182610
182977,פנטזי אילת - כרטיסיות,פנטזי אילת,אטרקציות,119.0,176.0,32%,אטרקציות,"קאמפן  8, אילת",,,ללא,https://www.behatsdaa.org.il/category/productPage/182977
184133,פנטזי אילת- סדנת שוקולד חווייתית,פנטזי אילת,אטרקציות,100.0,166.0,40%,אטרקציות,"קאמפן  8, אילת",,,ללא,https://www.behatsdaa.org.il/category/productPage/184133
185433,מטווח קומנדו אילת- החוויה הצבאית החדשה של אילת,מטווח קומנדו אילת,אטרקציות,56.0,56.0,0%,אטרקציות,"דרך הערבה 3, אילת",,,ללא,https://www.behatsdaa.org.il/category/productPage/185433
848,מוזיאון העפלה וחיל הים - חינם,מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/848
849,מוזיאון בית השומר - חינם,מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/849
854,מוזיאון ג'וערה - חינם,מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/854
28120,2JUMP פארק טרמפולינות סניף חדרה,2jump,אטרקציות,37.0,37.0,0%,אטרקציות,המחקר – אצטדיון נתניה החדש שער 24A,,,2jump,https://www.behatsdaa.org.il/category/productPage/28120
841,"מוזיאון ההגנה ע""ש אליהו גולומב - חינם",מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/841
842,"מוזיאון האצ""ל ע""ש עמיחי פגלין - חינם",מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/842
843,"מוזיאון הלח""י ע""ש יאיר שטרן - חינם",מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/843
845,"מוזיאון האצ""ל - בית ז'בוטינסקי - חינם",מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/845
853,מוזיאון בית הגדודים העבריים - חינם,מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/853
863,"מוזיאון בתי האוסף לתולדות צה""ל - חינם",מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/863
2047,החוויה האולימפית - תל אביב,הועד האולימפי בישראל,אטרקציות,30.0,30.0,0%,אטרקציות,"שטרית  6, תל אביב - יפו",,,ללא,https://www.behatsdaa.org.il/category/productPage/2047
2318,מרכז רבין,מרכז יצחק רבין,אטרקציות,16.0,31.0,48%,אטרקציות,"חיים לבנון 8, תל אביב - יפו",,,ללא,https://www.behatsdaa.org.il/category/productPage/2318
11494,"מוזיאון ארץ ישראל - מוז""א",מוזיאון ארץ ישראל - רמת אביב,אטרקציות,36.0,36.0,0%,אטרקציות,"חיים לבנון 2, תל אביב - יפו",,,ללא,https://www.behatsdaa.org.il/category/productPage/11494
312,מרכז בגין,מוזיאון בגין מורשת מנחם בגין,אטרקציות,14.0,14.0,0%,אטרקציות,"ש.א. נכון  6, ירושלים",,,ללא,https://www.behatsdaa.org.il/category/productPage/312
746,מוזיאון מגדל דוד,מוזיאון מגדל דוד,אטרקציות,23.0,48.0,52%,אטרקציות,"עומר בן אל ח'טאב  1, ירושלים",,,ללא,https://www.behatsdaa.org.il/category/productPage/746
852,מוזיאון אסירי המחתרת - ירושלים - חינם,מוזיאון צבאי כניסה חינם,אטרקציות,0.0,0.0,100%,אטרקציות,,,,ללא,https://www.behatsdaa.org.il/category/productPage/852
17332,גליתא-  חוות השוקולד בצובה,גליתא צובה,אטרקציות,75.0,75.0,0%,אטרקציות,צובה,,,ללא,https://www.behatsdaa.org.il/category/productPage/17332
42878,גליתא דגניה,גליתא דגניה,אטרקציות,75.0,75.0,0%,אטרקציות,"דגניה , דגניה ב",,,ללא,https://www.behatsdaa.org.il/category/productPage/42878
59157,אקסטרים שטח עולמי- טיולי רייזרים וג'יפים בצפון,אקסטרים שטח עולמי,אטרקציות,62.0,484.0,87%,אטרקציות,". , מגדל",,,ללא,https://www.behatsdaa.org.il/category/productPage/59157
63049,גלי ים - אכזיב,גלי ים אכזיב,אטרקציות,66.0,93.0,29%,אטרקציות,אכזיב,,,ללא,https://www.behatsdaa.org.il/category/productPage/63049
66848,רכבת העמק,מועצה לשימור אתרי מורשת בישראל,אטרקציות,14.0,14.0,0%,אטרקציות,". , מקווה ישראל",,,ללא,https://www.behatsdaa.org.il/category/productPage/66848
66852,מכון איילון,מועצה לשימור אתרי מורשת בישראל,אטרקציות,23.0,23.0,0%,אטרקציות,". , מקווה ישראל",,,ללא,https://www.behatsdaa.org.il/category/productPage/66852
66855,בית ילין,מועצה לשימור אתרי מורשת בישראל,אטרקציות,6.0,24.0,75%,אטרקציות,". , מקווה ישראל",,,ללא,https://www.behatsdaa.org.il/category/productPage/66855
66856,משטרת נהלל ההיסטורית,מועצה לשימור אתרי מורשת בישראל,אטרקציות,13.0,13.0,0%,אטרקציות,". , מקווה ישראל",,,ללא,https://www.behatsdaa.org.il/category/productPage/66856
99161,חמי געש,חמי געש,אטרקציות,66.0,272.0,76%,אטרקציות,". , געש",,,חמי געש,https://www.behatsdaa.org.il/category/productPage/99161
105472,2JUMP פארק טרמפולינות סניף נהריה,2jump,אטרקציות,37.0,37.0,0%,אטרקציות,המחקר – אצטדיון נתניה החדש שער 24A,,,2jump,https://www.behatsdaa.org.il/category/productPage/105472
105679,STR - טיול רייזרים בגליל,טיולי רייזרים בגליל str,אטרקציות,396.0,555.0,29%,אטרקציות,"ג'וליס 2, גוליס",,,ללא,https://www.behatsdaa.org.il/category/productPage/105679
105936,רייזר הגולן- טיול טרקטורונים בגולן,רייזר הגולן,אטרקציות,344.0,370.0,7%,אטרקציות,"מושב אליעד , אלי-עד",,,ללא,https://www.behatsdaa.org.il/category/productPage/105936
161156,רייזר קלאב על הנחל,רייזר קלאב על הנחל,אטרקציות,429.0,599.0,28%,אטרקציות,חולתה 121,,,רייזר קלאב על הנחל,https://www.behatsdaa.org.il/category/productPage/161156
168594,מרכז רבין - חדר בריחה לעשות היסטוריה,מרכז יצחק רבין,אטרקציות,52.0,52.0,0%,אטרקציות,"חיים לבנון 8, תל אביב - יפו",,,ללא,https://www.behatsdaa.org.il/category/productPage/168594
169176,"מוזיאון הטבע התנ""כי",מוזיאון הטבע התנכי,אטרקציות,29.0,39.0,26%,אטרקציות,"החושן , בית שמש",,,ללא,https://www.behatsdaa.org.il/category/productPage/169176
169289,פרויקט סינון העפר מהר הבית - חוויה ארכיאולוגית,פרויקט סינון העפר מהר הבית,אטרקציות,21.0,27.0,22%,אטרקציות,"מרטין בובר  14, ירושלים",,,ללא,https://www.behatsdaa.org.il/category/productPage/169289
179372,מרכז רבין – חדר בריחה האוצר הלאומי,מרכז יצחק רבין,אטרקציות,44.0,44.0,0%,אטרקציות,"חיים לבנון 8, תל אביב - יפו",,,ללא,https://www.behatsdaa.org.il/category/productPage/179372
176615,חי פארק- ROBO PARK פסטיבל הרובוטים,חי פארק,אטרקציות,67.0,67.0,0%,אטרקציות,"החשמונאים 79, קרית מוצקין",,,חי פארק,https://www.behatsdaa.org.il/category/productPage/176615
184626,אסקייפ פלאנט - חדרי בריחה- הבריחה מהכלא AI,אסקייפ פלאנט,אטרקציות,296.0,444.0,33%,אטרקציות,"דרך בר יהודה 195, נשר",,,אסקייפ פלאנט,https://www.behatsdaa.org.il/category/productPage/184626
6973,יאללה באסטה כרטיסי טעימות בשווקים של ישראל,יאללה באסטה,אטרקציות,88.0,88.0,0%,טיולים וסיורים,"00 , ירושלים",,,ללא,https://www.behatsdaa.org.il/category/productPage/6973
62757,יאללה באסטה - סיור טעימות פתוח בשווקי ישראל,יאללה באסטה,אטרקציות,141.0,141.0,0%,טיולים וסיורים,"00 , ירושלים",,,ללא,https://www.behatsdaa.org.il/category/productPage/62757
113085,יאללה באסטה - יאללה דיסקו!,יאללה באסטה,אטרקציות,88.0,88.0,0%,טיולים וסיורים,"00 , ירושלים",,,ללא,https://www.behatsdaa.org.il/category/productPage/113085
142332,בטן מלאה- סיורים קולינריים בתל אביב,בטן מלאה,אטרקציות,231.0,253.0,9%,טיולים וסיורים,"מיקומים שונים , תל אביב - יפו",,,בטן מלאה,https://www.behatsdaa.org.il/category/productPage/142332
148028,שוקה - סיורים קולינריים TLV,שוקה סיורים קולינריים,אטרקציות,176.0,351.0,50%,טיולים וסיורים,". , תל אביב - יפו",,,שוקה סיורים קולינריים,https://www.behatsdaa.org.il/category/productPage/148028
154217,"בטן מלאה- סיור קולינרי עצמאי בחו""ל",בטן מלאה,אטרקציות,105.0,105.0,0%,טיולים וסיורים,"מיקומים שונים , תל אביב - יפו",,,בטן מלאה,https://www.behatsdaa.org.il/category/productPage/154217
182615,בטן מלאה - סיור קולינרי עולמי בפרדס חנה,בטן מלאה,אטרקציות,253.0,253.0,0%,טיולים וסיורים,"מיקומים שונים , תל אביב - יפו",,,בטן מלאה,https://www.behatsdaa.org.il/category/productPage/182615
44660,Israel 2go - סיור טעימות בשוק מחנה יהודה,ישראל 2 גו,אטרקציות,163.0,322.0,49%,טיולים וסיורים,"יורדי הסירה  21, ירושלים",,,ישראל 2 גו,https://www.behatsdaa.org.il/category/productPage/44660
60669,Israel 2go - הלו יודה - חיי הלילה בשוק מחנה יהודה,ישראל 2 גו,אטרקציות,163.0,322.0,49%,טיולים וסיורים,"יורדי הסירה  21, ירושלים",,,ישראל 2 גו,https://www.behatsdaa.org.il/category/productPage/60669
114356,Israel 2go - סיור מאפיות במאה שערים/ בני ברק,ישראל 2 גו,אטרקציות,92.0,176.0,48%,טיולים וסיורים,"יורדי הסירה  21, ירושלים",,,ישראל 2 גו,https://www.behatsdaa.org.il/category/productPage/114356
148024,Israel 2 Go -  סיור טעימות קולינרי בשכונת התקווה,ישראל 2 גו,אטרקציות,163.0,322.0,49%,טיולים וסיורים,"יורדי הסירה  21, ירושלים",,,ישראל 2 גו,https://www.behatsdaa.org.il/category/productPage/148024
154269,סבב ברים בתל אביב עם D-TLV,די תל אביב- D-TLV,אטרקציות,46.0,92.0,50%,טיולים וסיורים,"רוטשילד 39, תל אביב - יפו",,,די תל אביב- D-TLV,https://www.behatsdaa.org.il/category/productPage/154269
160132,Israel 2 Go-סיור טעימות בלווינסקי ושכונת פלורנטין,ישראל 2 גו,אטרקציות,163.0,322.0,49%,טיולים וסיורים,"יורדי הסירה  21, ירושלים",,,ישראל 2 גו,https://www.behatsdaa.org.il/category/productPage/160132
184212,Israel-2go - סיור קולינרי בשוק תלפיות חיפה,ישראל 2 גו,אטרקציות,163.0,322.0,49%,טיולים וסיורים,"יורדי הסירה  21, ירושלים",,,ישראל 2 גו,https://www.behatsdaa.org.il/category/productPage/184212
44659,"סיור מאפיות, צ'ולנטיות וחיי לילה בשכונות החרדיות",ישראל 2 גו,אטרקציות,92.0,176.0,48%,טיולים וסיורים,"יורדי הסירה  21, ירושלים",,,ישראל 2 גו,https://www.behatsdaa.org.il/category/productPage/44659
70372,תיירות הרובע היהודי בירושלים,תיירות הרובע היהודי,אטרקציות,16.0,37.0,57%,טיולים וסיורים,"בית רוטשילד, כיכר בתי מחסה 0, ירושלים",,,תיירות הרובע היהודי,https://www.behatsdaa.org.il/category/productPage/70372
105890,Be Tel Aviv tours - סיורי גרפיטי ואמנות רחוב,בי תל אביב טורס Be Tel Aviv tours,אטרקציות,64.0,203.0,68%,טיולים וסיורים,"יהודה הלוי  43, תל אביב - יפו",,,בי תל אביב טורס Be Tel Aviv tours,https://www.behatsdaa.org.il/category/productPage/105890
